scorer,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080,DLC_Resnet50_Projet_finalJul8shuffle1_snapshot_080
bodyparts,Nose,Nose,Nose,Left_ear,Left_ear,Left_ear,Right_ear,Right_ear,Right_ear,Front_left_paw,Front_left_paw,Front_left_paw,Front_right_paw,Front_right_paw,Front_right_paw,Body_center,Body_center,Body_center,Tail_start,Tail_start,Tail_start,Tail_end,Tail_end,Tail_end
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
14388,261.34128,261.1539,1.0,233.60944,281.75436,1.0,258.18173,291.87833,0.9848342,222.1761,285.32468,1.0,258.92184,316.67905,1.0,226.26172,321.65265,1.0,199.57352,300.2601,1.0,203.17604,202.33282,1.0
14389,263.69894,261.64127,0.9487741,232.6394,281.62048,1.0,256.45007,292.03506,1.0,222.6996,285.62695,1.0,259.0135,316.1575,1.0,225.86638,322.01257,1.0,200.03596,299.98187,1.0,202.78804,202.50754,1.0
14390,262.16595,257.8483,0.92692274,231.129,281.55048,1.0,255.79051,291.7169,1.0,222.12697,286.0009,1.0,258.63705,315.48975,1.0,225.41731,321.9292,1.0,199.82602,300.03357,1.0,202.98126,202.56645,1.0
14391,257.66092,254.75595,0.897532,230.59138,283.4359,1.0,256.19025,291.2131,0.97775245,221.69083,285.88083,1.0,260.00485,315.36472,1.0,226.01851,322.03143,1.0,199.67006,300.44885,1.0,204.05278,202.44635,1.0
14392,254.95294,249.32233,0.8685659,231.88162,282.03418,1.0,255.43599,287.70233,0.97221875,222.31918,285.07578,0.926368,262.44214,312.0603,1.0,226.87291,321.63675,1.0,199.53233,300.68484,1.0,203.81354,202.46568,1.0
14393,250.14882,244.689,0.9335206,225.1596,281.2833,1.0,255.24458,284.47607,1.0,219.27351,288.18063,0.9640749,262.23434,308.7277,1.0,227.07625,320.94815,1.0,199.4368,302.70178,1.0,204.0462,202.24307,1.0
14394,241.44348,244.06558,0.97493243,222.7292,280.439,1.0,252.8717,281.9324,1.0,217.71603,290.1906,1.0,263.19156,306.55753,1.0,227.27898,320.5495,1.0,199.8569,302.51718,1.0,204.01372,202.38829,1.0
14395,237.22446,242.5749,1.0,222.57802,279.7259,1.0,251.7816,278.76843,1.0,216.43279,289.4327,1.0,262.48172,305.51196,1.0,227.56444,320.0443,1.0,199.86241,301.78238,1.0,202.44424,202.34302,1.0
14396,234.88235,241.25734,1.0,220.38448,277.7379,1.0,250.90234,277.11267,1.0,215.13757,289.99826,1.0,261.84528,304.64853,1.0,227.18471,319.13138,1.0,199.59462,303.08447,1.0,202.27214,202.27043,1.0
14397,236.88611,242.55565,1.0,221.19739,278.93835,1.0,251.3869,277.30322,1.0,215.93958,289.2251,1.0,261.81238,304.43378,1.0,226.99712,320.311,1.0,200.66873,301.25732,1.0,202.01082,203.0798,1.0
14398,237.21132,243.05312,1.0,223.04617,278.793,1.0,252.26741,277.99146,1.0,216.46935,287.9047,1.0,261.6439,305.68307,1.0,226.74266,319.18018,1.0,200.61981,300.69278,1.0,302.8149,190.4306,1.0
14399,237.7565,244.76778,1.0,224.10742,277.63184,1.0,252.93362,277.6387,1.0,217.52893,286.53198,1.0,261.5742,305.89615,1.0,226.83469,318.3693,1.0,200.9685,297.6675,1.0,202.47441,202.65065,1.0
14400,235.13007,246.46365,1.0,221.9219,276.5598,1.0,250.58026,275.7548,1.0,216.30777,287.2368,1.0,260.9688,304.20795,1.0,226.89056,318.81876,1.0,201.01472,298.01505,1.0,202.87044,202.49059,1.0
14401,236.1858,249.03818,0.9415377,221.36601,276.1123,1.0,251.0539,276.25604,1.0,214.77377,288.24335,1.0,261.3207,304.65585,1.0,226.87776,319.3733,1.0,202.15773,297.01767,1.0,203.07384,202.39804,1.0
14402,237.8278,252.45795,0.9884436,223.24342,277.20474,1.0,252.25012,276.4522,1.0,216.31204,288.45074,1.0,262.3118,305.16882,1.0,227.39233,319.41568,1.0,201.89914,296.8986,1.0,202.89503,202.56398,0.9737046
14403,240.74747,255.45476,0.9158546,224.77635,275.792,1.0,253.52724,276.1824,1.0,217.77066,288.33664,1.0,262.91876,303.91913,1.0,228.34602,319.66824,1.0,201.71812,296.84396,1.0,201.4477,202.76718,1.0
14404,239.65915,254.57283,0.8908515,224.64232,274.8512,1.0,253.3441,274.18503,1.0,217.781,288.43054,1.0,262.79504,302.6345,1.0,228.33,319.33798,1.0,201.73856,297.11636,1.0,201.44507,202.77388,1.0
14405,241.44342,253.81503,0.8397299,224.62375,273.8728,1.0,252.94106,274.22476,1.0,217.64482,287.69855,1.0,262.84232,302.50436,1.0,228.3182,319.15485,1.0,201.21513,297.19034,1.0,202.99004,202.83444,1.0
14406,241.09476,254.44669,0.8140204,224.64102,273.7761,1.0,252.95714,273.75424,1.0,217.61572,287.76785,1.0,263.27878,302.35428,1.0,228.42944,319.07578,1.0,201.17192,297.20325,1.0,202.94026,202.78542,1.0
14407,241.14728,252.60654,0.81379175,224.84918,271.63,1.0,253.16135,272.32248,1.0,218.15266,286.98892,1.0,263.7554,300.1437,1.0,229.02892,318.70593,1.0,200.53389,299.15512,1.0,202.45723,202.76183,1.0
14408,240.29987,248.77367,0.90164804,226.18787,269.1749,1.0,252.6539,269.3332,1.0,218.39516,284.43015,1.0,263.48615,298.0946,1.0,229.53966,317.30844,1.0,200.46965,299.25067,1.0,202.60304,202.77351,1.0
14409,239.82022,245.2515,0.9773624,225.35117,265.46002,1.0,252.97215,266.1441,1.0,217.76027,281.06207,1.0,262.79993,295.5973,1.0,229.89684,315.3299,1.0,200.80986,298.52698,1.0,202.18135,202.91502,1.0
14410,239.06258,241.74043,0.96465987,224.09216,263.89612,1.0,252.78728,262.53824,1.0,216.86105,279.4673,1.0,262.88504,292.46176,1.0,230.2346,313.91077,1.0,200.83672,298.64023,1.0,202.11636,202.92517,1.0
14411,238.39705,240.5624,0.89477926,224.35799,262.90103,1.0,251.94891,261.3059,1.0,218.02275,278.2769,1.0,262.5479,290.16513,1.0,229.79294,313.28665,0.96865064,201.71162,298.19348,1.0,202.45091,203.02542,1.0
14412,239.46136,233.21382,0.91367644,222.98822,258.81918,1.0,250.63641,258.95224,1.0,217.18408,275.33917,1.0,261.60556,287.2595,1.0,228.59444,313.05823,0.96143013,202.4113,296.88495,0.9748548,202.37807,202.873,1.0
14413,232.48117,230.32602,0.6820048,221.02725,255.3436,1.0,248.74492,256.37842,1.0,216.54117,272.9063,1.0,258.30048,289.20398,0.9875244,227.08511,312.93192,0.91730493,201.77896,297.6174,1.0,201.29942,201.93477,1.0
14414,231.94786,228.71909,0.71447074,219.72083,254.38945,1.0,248.33577,253.59822,1.0,213.70772,273.4841,1.0,257.35504,285.98904,0.9894256,226.94667,313.05618,0.90292907,201.6765,296.4497,0.9588952,200.8123,201.80502,1.0
14415,234.84735,228.86519,0.9648448,219.32329,253.03548,1.0,247.55353,253.89238,1.0,211.49292,273.6236,1.0,256.10248,284.67203,0.9996162,226.70422,312.99234,0.8731653,200.45366,295.89407,0.88045806,201.48514,202.48438,1.0
14416,236.46786,229.13663,0.9942187,219.29625,252.5238,1.0,247.51012,254.03624,1.0,211.33992,273.24286,1.0,256.1703,284.7936,1.0,226.62938,313.10764,0.8908884,200.3919,296.27145,0.87266845,201.41249,202.59251,1.0
14417,236.52332,228.98938,0.7913183,218.58302,252.58978,1.0,247.72893,252.86703,1.0,211.79271,272.73764,1.0,255.90472,282.64865,1.0,227.11986,310.50836,0.93417937,201.04933,292.8903,0.9357655,200.84285,201.87535,1.0
14418,239.86217,227.59767,0.91700387,219.42865,251.13235,1.0,248.91206,251.45148,1.0,213.26372,269.68323,1.0,256.29578,280.75497,1.0,227.37805,309.8566,0.94544905,200.94818,292.41492,0.90894973,200.72893,202.04494,1.0
14419,242.23204,225.56874,0.9245544,221.48695,250.07457,1.0,249.04533,251.48048,1.0,213.31764,268.04718,1.0,257.28497,281.86246,1.0,228.07239,308.52966,0.9497629,201.44315,294.8919,0.91331947,202.46758,133.9514,0.7344133
14420,243.69742,225.03493,0.93668073,221.75381,249.72505,1.0,249.5773,250.48524,1.0,213.40132,267.54788,1.0,257.1063,280.35318,0.9930892,228.25348,308.6118,0.9475015,201.52365,294.72098,0.9050146,202.85393,202.09187,0.61413574
14421,245.86389,225.1857,0.9889088,222.35522,245.42145,1.0,250.54817,249.43774,1.0,214.26698,264.41934,1.0,255.92596,277.89722,1.0,229.08795,308.82318,0.94145566,203.4437,294.96964,0.87815374,201.68472,202.11687,1.0
14422,245.33656,225.37859,0.9551908,222.28348,245.6191,1.0,250.63538,249.26437,1.0,214.1759,264.49103,1.0,255.79703,278.1928,1.0,228.68825,308.22495,0.93325347,203.36526,295.15598,0.8906958,201.59673,202.13403,1.0
14423,244.57916,224.95975,0.9651004,223.24945,246.4009,1.0,250.526,249.26715,1.0,215.1761,263.69708,1.0,256.0997,277.621,1.0,228.36678,309.1436,0.9325307,202.91293,295.31506,0.9132502,202.08138,202.51035,1.0
14424,243.37814,224.08203,0.92396754,223.06581,245.99481,1.0,250.44284,248.92747,1.0,215.3885,263.8816,1.0,256.15805,277.51904,1.0,228.41685,309.12848,0.930497,202.87149,295.45685,0.9218057,202.04945,202.1534,1.0
14425,242.63118,224.03697,0.9352881,221.34297,246.20691,1.0,249.99312,248.65839,1.0,213.00073,265.05124,1.0,256.75418,277.87454,1.0,228.81937,308.23056,0.96274334,201.48999,294.10303,0.8901887,201.29012,202.53667,1.0
14426,245.23361,224.35199,0.97164094,222.09253,248.59361,1.0,249.1148,250.91017,1.0,213.07881,266.76443,1.0,256.5909,279.52258,1.0,228.61214,307.96594,0.98091096,201.2178,295.04938,0.8872735,201.30319,202.30273,1.0
14427,250.18129,229.62016,0.98039746,223.2108,250.8523,1.0,248.82878,257.19226,1.0,215.83235,266.96103,1.0,256.25986,286.0937,1.0,227.09215,307.82187,0.980316,200.68132,293.65173,0.9164962,201.34088,203.10768,1.0
14428,253.5614,231.28484,0.9510844,226.46632,256.614,1.0,252.18387,263.31558,1.0,218.04121,268.17264,1.0,257.98163,289.4089,1.0,227.58734,308.377,0.98888236,201.53857,291.69067,0.9997045,202.01228,203.12563,1.0
14429,263.55505,243.33076,1.0,229.85405,259.53766,1.0,255.22281,269.14273,1.0,222.7918,271.08566,1.0,257.42474,295.87128,1.0,228.17204,308.8489,1.0,201.68057,296.84354,1.0,202.03505,203.24524,1.0
14430,264.50598,243.6734,1.0,232.23753,259.9389,1.0,257.24237,271.30612,1.0,223.42075,272.37073,1.0,258.2209,295.8189,1.0,229.2077,309.52295,1.0,202.89828,296.48746,1.0,202.10619,203.25096,1.0
14431,264.88364,243.21556,1.0,231.71397,260.69934,1.0,256.557,272.99203,1.0,223.06946,271.25952,1.0,257.95834,297.09616,1.0,229.42595,309.09396,1.0,202.51817,296.58713,1.0,201.47032,202.25064,1.0
14432,268.78482,243.66786,1.0,232.68855,259.48288,1.0,256.43954,273.79376,1.0,223.86363,269.2192,1.0,256.19666,297.86362,1.0,229.16096,308.95303,1.0,202.67262,296.45563,1.0,201.53357,202.3439,1.0
14433,272.95563,246.8357,1.0,232.83229,258.1838,1.0,255.08775,275.7899,1.0,223.17677,267.9554,1.0,256.70477,299.29517,1.0,227.94576,308.3977,1.0,201.50809,295.81345,1.0,202.58919,202.79108,1.0
14434,272.49536,250.0582,1.0,233.014,258.6693,1.0,253.64581,277.9968,1.0,223.27641,268.79333,1.0,256.0676,300.74063,1.0,227.22092,308.46164,1.0,201.39009,294.95633,1.0,202.60562,202.68022,1.0
14435,276.49994,253.19359,1.0,232.92734,259.94568,1.0,253.2471,281.96384,1.0,222.88742,269.64383,1.0,254.28575,303.80737,1.0,226.43816,309.21936,1.0,202.08963,295.57178,1.0,202.11804,203.13632,1.0
14436,279.3908,254.23837,1.0,233.50061,259.39203,1.0,253.73279,281.8999,1.0,223.0988,269.43933,1.0,254.19228,303.97214,1.0,226.40802,309.08377,1.0,202.18312,295.68484,1.0,202.06027,203.05566,1.0
14437,279.82196,252.3174,1.0,234.88435,257.86725,1.0,254.42386,280.7258,1.0,223.24889,268.4275,1.0,255.30496,302.91492,1.0,226.75957,308.3897,1.0,201.52875,298.0897,1.0,201.7834,202.47351,1.0
14438,280.0101,251.4663,1.0,234.61111,257.0781,1.0,253.39825,278.9638,1.0,223.49126,267.23206,1.0,255.25671,302.1519,1.0,226.43623,308.0925,1.0,201.17642,295.88242,1.0,201.85284,202.37486,1.0
14439,278.15137,248.9068,1.0,233.38052,257.38968,0.9812731,252.72627,277.65826,1.0,223.52588,267.93445,1.0,254.07352,301.68765,1.0,225.22299,308.58133,1.0,201.07307,293.09402,1.0,201.56607,202.37622,1.0
14440,277.7358,247.65091,1.0,234.09164,256.83417,1.0,253.95049,277.7467,1.0,223.76704,266.6962,1.0,255.16077,301.58545,1.0,226.13461,307.98944,1.0,201.2214,292.21417,1.0,201.98358,202.4977,1.0
14441,277.58273,247.71252,1.0,234.06427,257.04727,1.0,254.14516,277.81073,1.0,223.80734,266.55426,1.0,255.5416,301.54034,1.0,226.5717,308.01443,1.0,201.53685,291.74957,1.0,202.62102,202.62971,1.0
14442,277.45947,249.03017,1.0,234.98042,256.35153,1.0,255.2673,276.3365,1.0,224.4134,266.44037,1.0,256.72018,300.11707,1.0,227.28558,307.835,1.0,201.52713,296.93048,1.0,201.83818,202.8197,1.0
14443,277.63388,249.04517,1.0,234.9737,256.33112,1.0,255.7966,275.55768,1.0,224.44995,266.55933,1.0,257.16815,299.48486,1.0,227.50447,307.8637,1.0,201.38722,296.76727,1.0,201.79694,202.87218,1.0
14444,277.69666,248.72977,1.0,235.8274,256.52417,1.0,256.31717,274.19897,1.0,223.48615,267.37585,1.0,257.5842,299.65372,1.0,227.83688,306.7949,1.0,201.54968,297.6808,1.0,202.55164,202.57573,1.0
14445,278.3129,249.16475,1.0,235.87791,256.26367,1.0,256.53522,274.09546,1.0,223.74248,267.07938,1.0,257.60657,299.62256,1.0,227.85583,306.56982,1.0,201.34566,296.89084,1.0,202.43341,202.50185,1.0
14446,279.52948,248.85608,1.0,235.19083,256.81183,1.0,255.9011,276.40775,1.0,223.11244,267.43826,1.0,256.64078,300.42523,1.0,226.934,307.099,1.0,201.6395,294.38922,1.0,202.24614,202.55861,1.0
14447,280.47278,248.80043,1.0,235.11674,256.88675,1.0,255.68776,276.41684,1.0,224.78358,266.87042,1.0,256.63684,300.41415,1.0,226.89897,307.2321,1.0,201.42175,293.03613,1.0,202.21593,202.60149,1.0
14448,279.60144,248.37724,1.0,233.8327,256.28238,1.0,253.23389,278.9415,1.0,223.9972,266.83182,1.0,255.4346,302.94324,1.0,226.24869,308.26514,1.0,201.34682,293.13245,1.0,202.45624,202.90785,1.0
14449,280.7188,247.69197,1.0,234.24306,256.67038,1.0,254.12701,279.954,1.0,224.46861,266.70212,1.0,255.43665,304.3179,1.0,226.68471,308.27435,1.0,201.58282,292.50574,1.0,203.02994,202.82234,1.0
14450,281.51782,246.82063,1.0,235.64537,256.8421,1.0,255.8646,278.12854,1.0,224.69739,267.52652,1.0,257.3917,304.0651,1.0,227.77055,307.51047,1.0,201.07196,296.62503,1.0,200.50192,202.39648,1.0
14451,282.9583,247.0651,1.0,237.30173,256.5453,0.9913046,257.54233,276.65985,1.0,226.43515,266.52917,1.0,256.44232,307.3143,1.0,229.52515,307.39047,1.0,202.1996,295.17102,1.0,200.37823,203.16335,1.0
14452,286.50803,250.41698,1.0,238.79642,257.14047,0.9768414,257.63324,277.7985,1.0,227.2457,268.07156,1.0,257.86047,307.21878,1.0,230.43701,307.0853,1.0,201.45535,300.40796,1.0,201.21193,202.2927,1.0
14453,289.77682,254.2292,1.0,242.57683,256.9338,1.0,261.96295,280.13925,1.0,230.61105,268.7625,1.0,258.55215,307.00546,1.0,230.71176,307.25583,1.0,201.5539,300.00073,1.0,201.43207,202.41772,1.0
14454,290.46176,256.22946,1.0,245.90646,257.5914,1.0,264.95834,280.67786,1.0,232.7034,270.1408,1.0,260.28336,305.46243,1.0,231.62514,306.9764,1.0,201.36494,296.9631,1.0,202.2537,202.63354,1.0
14455,289.494,256.94116,1.0,246.46364,258.0352,1.0,266.11465,280.71564,1.0,233.45787,270.4012,1.0,260.7362,305.0203,1.0,231.79686,307.06442,1.0,201.36754,296.935,1.0,202.26662,202.61356,1.0
14456,288.98282,261.5673,1.0,248.9248,259.32892,1.0,266.4639,283.96167,1.0,234.24117,269.83633,1.0,260.04385,305.9496,1.0,231.653,307.67538,1.0,200.81987,305.1427,1.0,202.07074,203.17697,1.0
14457,290.57388,264.4873,1.0,250.60371,259.99002,1.0,266.96796,283.43265,1.0,235.6059,268.1418,1.0,260.47476,305.82526,1.0,231.71422,306.74792,1.0,200.80597,304.963,1.0,202.1542,203.02504,1.0
14458,289.7305,265.87448,1.0,252.77422,259.657,1.0,267.55157,283.24237,1.0,238.82457,265.7715,1.0,261.03732,305.49625,1.0,231.6321,305.15726,1.0,202.07532,297.90134,1.0,201.34793,202.64308,1.0
14459,291.80777,268.96884,1.0,252.87009,259.13477,1.0,266.6791,284.07355,1.0,239.5395,264.85358,1.0,260.09607,306.28503,1.0,231.10234,304.78674,1.0,202.31165,295.17282,1.0,201.34534,202.69962,1.0
14460,293.42676,273.08066,1.0,253.45247,260.64996,1.0,265.3795,286.4346,1.0,237.71062,265.03525,1.0,257.61664,308.25818,1.0,230.07088,303.08273,1.0,201.84718,294.2889,1.0,203.17503,202.51303,1.0
14461,291.03854,273.52686,1.0,253.24153,260.82187,1.0,265.31146,286.47226,1.0,239.22232,264.8444,1.0,257.60687,308.00256,1.0,230.26868,303.4387,1.0,201.52937,294.39648,1.0,203.17818,202.54944,1.0
14462,289.3632,274.08755,1.0,255.40633,261.5845,1.0,265.30923,287.4942,1.0,238.63573,264.69577,1.0,257.70602,308.62326,1.0,230.45398,303.9898,1.0,201.534,295.78973,1.0,201.84009,202.90643,1.0
14463,290.33875,276.4397,1.0,255.52837,261.7777,1.0,265.30386,287.59915,1.0,238.78088,264.74557,1.0,257.47308,308.78577,1.0,230.33269,303.74414,1.0,201.43413,296.1719,1.0,201.82611,202.86671,1.0
14464,290.4524,274.88312,1.0,255.17752,262.8038,1.0,266.42026,287.07266,1.0,237.9838,264.74142,1.0,257.46274,309.02026,1.0,229.9773,303.68588,1.0,200.87888,297.156,1.0,201.38101,202.88496,1.0
14465,290.2244,273.38995,1.0,254.97366,262.6446,1.0,265.6161,288.14413,1.0,237.8718,264.58594,1.0,257.98886,308.50037,1.0,230.13681,303.89694,1.0,200.85448,297.1081,1.0,201.79437,202.81659,1.0
14466,289.94846,272.43567,1.0,255.81177,261.60648,1.0,265.86884,287.0234,1.0,239.52495,264.46255,1.0,258.61588,307.75235,1.0,230.60419,303.80377,1.0,201.14658,296.9023,1.0,202.63733,203.03214,1.0
14467,289.57986,272.7948,1.0,255.22751,261.73273,1.0,265.64365,287.1359,1.0,238.87656,264.65558,1.0,258.2843,307.98392,1.0,230.43619,303.84863,1.0,201.17715,296.978,1.0,202.72084,203.00479,1.0
14468,289.53223,273.38538,1.0,254.22852,261.7676,1.0,265.70953,287.08176,1.0,239.15123,264.74475,1.0,258.05084,307.75043,1.0,230.07114,304.10468,1.0,201.06155,298.61642,1.0,203.24016,203.02013,1.0
14469,289.23157,273.3749,1.0,254.13577,261.75534,1.0,265.46158,287.24487,1.0,239.26303,264.71317,1.0,257.81967,307.8667,1.0,229.9902,304.13098,1.0,201.00143,298.66293,1.0,203.2771,202.98941,1.0
14470,289.70065,274.9169,1.0,255.64519,262.64542,1.0,265.72485,287.85953,1.0,238.47078,264.30966,1.0,258.51218,308.07758,1.0,230.83838,303.8716,1.0,202.33575,297.36142,1.0,202.9245,202.71092,1.0
14471,289.69543,274.962,1.0,255.61244,262.6891,1.0,265.83444,287.92618,1.0,238.43813,264.5025,1.0,258.52158,308.01553,1.0,230.81604,304.00635,1.0,202.33807,297.0743,1.0,202.85771,202.75366,1.0
14472,289.29654,273.65903,1.0,255.34444,262.42245,1.0,265.30853,287.37262,1.0,238.1941,264.4637,1.0,257.7871,307.64847,1.0,230.56845,303.97485,1.0,201.35147,299.16214,1.0,202.83769,202.68985,1.0
14473,289.17764,273.97263,1.0,255.0627,262.0481,1.0,265.3279,287.32443,1.0,238.59839,264.79327,1.0,257.66104,307.70956,1.0,230.45482,303.7639,1.0,201.49835,299.02246,1.0,203.02928,202.74655,1.0
14474,289.17438,272.5121,1.0,254.75409,262.37054,1.0,265.233,288.45697,1.0,238.09807,264.55496,1.0,258.50882,307.99713,1.0,230.913,303.7505,1.0,201.99709,295.6224,1.0,203.36116,202.9154,1.0
14475,289.04694,272.99786,1.0,254.71248,262.38965,1.0,265.20706,288.46277,1.0,238.09885,264.52014,1.0,258.4972,308.0239,1.0,230.90019,303.94305,1.0,201.88078,295.47003,1.0,203.26656,202.78854,1.0
14476,288.61023,272.8419,1.0,255.78093,261.14172,1.0,265.32608,287.42468,1.0,239.315,264.19427,1.0,258.47336,307.3973,1.0,230.90216,303.66885,1.0,201.66089,298.47275,1.0,202.85939,202.81554,1.0
14477,288.62292,273.58582,1.0,255.94846,261.00513,1.0,265.2261,287.65607,1.0,239.48749,264.03162,1.0,258.09308,307.67365,1.0,230.81549,303.6128,1.0,201.7461,298.39474,1.0,202.67638,202.90947,1.0
14478,289.5513,273.2691,1.0,256.67642,261.77304,1.0,265.79187,286.6717,1.0,239.28682,264.35632,1.0,258.7947,307.40277,1.0,230.76155,304.08704,1.0,202.04462,297.61664,1.0,201.50279,203.04582,1.0
14479,289.16806,272.7777,1.0,256.43192,261.7947,1.0,265.64093,286.8393,1.0,239.13525,264.31232,1.0,258.67178,307.5573,1.0,230.6891,304.11407,1.0,202.02045,297.39914,1.0,201.44519,203.08775,1.0
14480,289.10068,272.86166,1.0,255.44014,260.9841,1.0,265.55988,286.68237,1.0,238.80122,264.52615,1.0,258.71878,307.41986,1.0,230.76436,303.96585,1.0,200.86601,300.39343,1.0,202.8757,202.81558,1.0
14481,289.4041,273.14725,1.0,255.36243,260.92725,1.0,265.48184,286.78333,1.0,238.87015,264.52753,1.0,258.57617,307.53738,1.0,230.7478,303.99582,1.0,201.30229,299.3055,1.0,202.72748,202.7729,1.0
14482,289.66644,273.12152,1.0,255.31844,261.99976,1.0,266.22192,287.4357,1.0,239.2094,265.36002,1.0,258.7634,307.47012,1.0,230.48346,304.51486,1.0,200.48402,302.28345,1.0,202.30194,202.76337,1.0
14483,289.48315,273.27496,1.0,255.28452,261.89008,1.0,266.2255,287.41302,1.0,239.17722,265.09894,1.0,258.7686,307.45657,1.0,230.47736,304.4489,1.0,200.41092,302.43842,1.0,202.28085,202.76466,1.0
14484,289.8043,273.28366,1.0,255.414,261.67157,1.0,266.27942,287.2714,1.0,238.9456,265.18967,1.0,259.15988,309.0409,1.0,230.70335,303.80905,1.0,201.6538,296.27277,1.0,202.96182,202.73149,1.0
14485,289.77286,276.03027,1.0,255.01369,264.1104,1.0,266.8003,288.7255,1.0,238.88953,267.52133,1.0,258.14624,311.69196,1.0,231.22234,305.34573,1.0,201.64433,297.98175,1.0,203.05896,202.77693,1.0
14486,287.01593,275.42087,1.0,251.93282,266.89178,1.0,264.0169,293.2058,1.0,235.8777,272.84265,1.0,255.02077,314.42004,1.0,229.49026,307.9549,1.0,201.3631,295.29733,1.0,202.55475,202.5841,1.0
14487,286.88324,274.01657,1.0,248.97243,269.16522,0.99918383,260.19095,293.41742,1.0,235.08194,273.1541,1.0,257.27264,313.62332,1.0,228.21326,310.59918,1.0,202.19142,294.2355,1.0,202.58018,202.6235,1.0
14488,286.35596,272.3473,1.0,246.18845,271.1758,0.988144,259.1997,297.24014,1.0,233.24237,274.36374,1.0,255.25198,316.93024,1.0,226.39638,312.6833,1.0,201.94664,294.6479,1.0,202.05554,202.3294,1.0
14489,287.33655,272.38635,1.0,245.12408,271.2821,0.98685974,258.51205,297.3624,1.0,232.90788,275.03705,1.0,255.29901,317.06445,1.0,225.80669,312.6329,1.0,202.02046,297.02344,1.0,202.08398,202.36987,1.0
14490,288.12854,268.05136,1.0,244.0715,272.95724,0.97692525,258.91815,293.8361,1.0,231.64072,276.0125,1.0,257.5342,315.06525,1.0,227.1724,313.5471,1.0,200.85732,299.95316,1.0,202.46329,202.57207,1.0
14491,287.5558,267.265,1.0,244.3514,272.59668,0.98327893,259.33832,293.1694,1.0,231.69247,275.8914,1.0,258.0605,314.7266,1.0,227.60663,312.89307,1.0,200.26723,299.77896,1.0,202.40343,202.5943,1.0
14492,287.96655,267.46667,1.0,244.49086,271.035,1.0,260.29688,291.9359,1.0,231.60577,275.79782,1.0,255.52977,315.7865,1.0,228.3957,312.95352,1.0,201.11626,300.9276,1.0,202.03285,202.1995,1.0
14493,288.46582,266.93173,1.0,245.86366,268.95645,1.0,262.138,291.17618,1.0,232.81674,275.0969,1.0,256.4419,313.87897,1.0,228.96266,311.64722,1.0,199.78922,301.56863,1.0,202.08989,202.17136,1.0
14494,288.51224,266.90363,1.0,247.41829,268.05515,1.0,264.90237,292.27475,1.0,234.47005,275.16733,1.0,257.29614,313.52954,1.0,230.37784,311.11758,1.0,200.61256,302.93466,1.0,202.2928,203.174,1.0
14495,289.9783,266.7515,1.0,247.20439,268.77744,1.0,264.7338,294.22894,1.0,233.92567,275.53036,1.0,256.8324,315.4876,1.0,230.20819,311.4114,1.0,200.37035,303.65683,1.0,202.27696,203.33287,1.0
14496,289.4406,264.98254,1.0,246.6699,268.09146,1.0,265.73892,291.98502,1.0,233.22475,276.00662,1.0,258.768,312.59586,1.0,231.30994,311.59512,1.0,202.08693,305.90176,1.0,202.14507,202.74942,1.0
14497,290.65918,264.72305,1.0,246.72867,267.0774,1.0,265.86084,291.63876,1.0,233.19456,275.3158,1.0,258.86893,312.67236,1.0,231.31569,311.07822,1.0,201.79044,306.43948,1.0,202.15611,202.9049,1.0
14498,289.57684,264.27875,1.0,247.13911,266.94522,1.0,265.82776,291.37292,1.0,233.84184,274.07336,1.0,257.99985,312.46942,1.0,230.79749,309.65738,1.0,200.5544,304.31665,1.0,201.81529,203.14684,1.0
